time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,-0.0446870932448,-0.643556702001,14.7719480072,6.18321905406,0.0749943588396,0.0,-0.310072749973,-1.11278365023,4.38223466541,-0.0562302173901,0.0912124486496,0.0,471.97134565506144,470.2429588496701,471.27534826798706,468.42581823798884
2.1000000000000014,-0.0646172571535,-0.712090585657,15.0345437335,6.17979862794,0.0804031455374,0.0,-0.35473359733,-1.17197798683,4.37088804913,-0.0586072960686,0.087925994304,0.0,421.39729629633865,421.1203617118105,422.097386604931,421.8897508433692
2.1600000000000015,-0.0873699682651,-0.784300554729,15.2970477191,6.17620378274,0.0853745513756,0.0,-0.404141141578,-1.23533589202,4.37908926784,-0.0626635807395,0.0700685026071,0.0,429.10812209586345,427.5951036031644,428.37722369783586,428.02943112494364
2.2200000000000015,-0.113547111544,-0.86084337337,15.5643342496,6.17318092811,0.0896004256148,0.0,-0.468837522777,-1.3163942169,4.52972256581,-0.0331042176289,0.0711466394476,0.0,472.42789861191443,472.5144956508101,472.8571595085976,475.1273385000881
2.2800000000000016,-0.143237287167,-0.941749838944,15.8355611012,6.17110909357,0.0938339428222,0.0,-0.521198820727,-1.38067619926,4.51113697761,-0.0375471424687,0.0693565200707,0.0,421.3917865182094,421.24109732237895,421.49304901796705,421.1082748531947
2.3400000000000016,-0.17621406143,-1.02663805059,16.1064178142,6.16870743625,0.0979748554108,0.0,-0.578388115417,-1.44914139143,4.51727169682,-0.0455164055616,0.0683240668933,0.0,430.0094271202703,429.92572791070006,429.603097151945,428.9258507047345
2.4000000000000017,-0.213118006259,-1.1161697646,16.3818561013,6.16552687035,0.101943298684,0.0,-0.652119992803,-1.53549966861,4.66324476011,-0.0754587763497,0.0613737451337,0.0,474.0024813255674,473.4709381831633,474.9520706204037,472.64786042659676
2.4600000000000017,-0.254290884975,-1.21068490181,16.6636935936,6.16103125535,0.106268257254,0.0,-0.720670778275,-1.61541316009,4.73086772503,-0.0738844536039,0.0877107860482,0.0,450.5008974787464,452.62944250776263,451.11191679526706,451.2347308335138
2.520000000000002,-0.299417289037,-1.30979873148,16.947250131,6.15731810898,0.11200742897,0.0,-0.784018609388,-1.68873429595,4.7208705773,-0.0448990142875,0.108071990367,0.0,426.96984583602807,428.71166883037074,425.6049908210985,428.0757183804056
2.580000000000002,-0.34864384391,-1.41359073895,17.2318860393,6.15473165423,0.118623781376,0.0,-0.857456889723,-1.77122827682,4.76659297762,-0.0397469102492,0.114342286592,0.0,445.5069142823823,446.03006176454164,445.6026031858207,446.022603839086
